"~start_node_id","~start_node_labels","~start_node_property_Directions","~start_node_property_Recipe_Title","~start_node_property_degree","~start_node_property_Recipe_ID","~start_node_property_Link","~start_node_property_Source","~relationship_type","~end_node_id","~end_node_labels","~end_node_property_Ingredient_ID","~end_node_property_Ingredient_Name"
"126054","Recipe","preheat oven to 350 grease and flour an 8 12 x 1 12inch baking dish combine margarine in a large bowl and cream with sugar until light and creamy add eggs, one at a time, blending well after each egg addition add chilli peppers leave seeds in if you prefer a hotter taste add pimiento and creamstyle corn and blend well then add the two cheeses and salt in separate bowl, sift the flour, cornmeal and baking powder and add the cheese mixture blend and pour into the prepared baking dish reduce heat to 300 and bake 1 hour","fiesta cornbread",12,133400,"www.cookbooks.com/recipe-details.aspx?id=41483","gathered","USES","2272916","Ingredient",2237425,"creamstyle"
"126054","Recipe","preheat oven to 350 grease and flour an 8 12 x 1 12inch baking dish combine margarine in a large bowl and cream with sugar until light and creamy add eggs, one at a time, blending well after each egg addition add chilli peppers leave seeds in if you prefer a hotter taste add pimiento and creamstyle corn and blend well then add the two cheeses and salt in separate bowl, sift the flour, cornmeal and baking powder and add the cheese mixture blend and pour into the prepared baking dish reduce heat to 300 and bake 1 hour","fiesta cornbread",12,133400,"www.cookbooks.com/recipe-details.aspx?id=41483","gathered","USES","2270680","Ingredient",2237973,"cornmeal"
"126054","Recipe","preheat oven to 350 grease and flour an 8 12 x 1 12inch baking dish combine margarine in a large bowl and cream with sugar until light and creamy add eggs, one at a time, blending well after each egg addition add chilli peppers leave seeds in if you prefer a hotter taste add pimiento and creamstyle corn and blend well then add the two cheeses and salt in separate bowl, sift the flour, cornmeal and baking powder and add the cheese mixture blend and pour into the prepared baking dish reduce heat to 300 and bake 1 hour","fiesta cornbread",12,133400,"www.cookbooks.com/recipe-details.aspx?id=41483","gathered","USES","2278419","Ingredient",2237255,"flour"
"126054","Recipe","preheat oven to 350 grease and flour an 8 12 x 1 12inch baking dish combine margarine in a large bowl and cream with sugar until light and creamy add eggs, one at a time, blending well after each egg addition add chilli peppers leave seeds in if you prefer a hotter taste add pimiento and creamstyle corn and blend well then add the two cheeses and salt in separate bowl, sift the flour, cornmeal and baking powder and add the cheese mixture blend and pour into the prepared baking dish reduce heat to 300 and bake 1 hour","fiesta cornbread",12,133400,"www.cookbooks.com/recipe-details.aspx?id=41483","gathered","USES","2312206","Ingredient",2237238,"salt"
"126054","Recipe","preheat oven to 350 grease and flour an 8 12 x 1 12inch baking dish combine margarine in a large bowl and cream with sugar until light and creamy add eggs, one at a time, blending well after each egg addition add chilli peppers leave seeds in if you prefer a hotter taste add pimiento and creamstyle corn and blend well then add the two cheeses and salt in separate bowl, sift the flour, cornmeal and baking powder and add the cheese mixture blend and pour into the prepared baking dish reduce heat to 300 and bake 1 hour","fiesta cornbread",12,133400,"www.cookbooks.com/recipe-details.aspx?id=41483","gathered","USES","2265154","Ingredient",2237405,"cheese"
"135649","Recipe","prepare cornbread spray 8 x 1 12inch nonstick round cake pan with cooking spray, stir together cornmeal, flour and baking powder in a medium bowl until well mixed, lightly beat egg whites in a small bowl, stir in buttermilk and oil until well combined pour the liquid ingredients all at once into the dry ingredients stir the mixture briskly with a fork until all the ingredients are just evenly moistened do not overstir, the batter will be lumpy turn into prepared pan, bake at 400 for 18 to 20 minutes or until wooden pick inserted comes out clean, turn out onto wire to cool slightly","pikadillo and cornbread wedges",7,134897,"www.cookbooks.com/recipe-details.aspx?id=527397","gathered","USES","2328690","Ingredient",2239211,"yellow cornmeal"
"135649","Recipe","prepare cornbread spray 8 x 1 12inch nonstick round cake pan with cooking spray, stir together cornmeal, flour and baking powder in a medium bowl until well mixed, lightly beat egg whites in a small bowl, stir in buttermilk and oil until well combined pour the liquid ingredients all at once into the dry ingredients stir the mixture briskly with a fork until all the ingredients are just evenly moistened do not overstir, the batter will be lumpy turn into prepared pan, bake at 400 for 18 to 20 minutes or until wooden pick inserted comes out clean, turn out onto wire to cool slightly","pikadillo and cornbread wedges",7,134897,"www.cookbooks.com/recipe-details.aspx?id=527397","gathered","USES","2324955","Ingredient",2237329,"vegetable oil"
"135649","Recipe","prepare cornbread spray 8 x 1 12inch nonstick round cake pan with cooking spray, stir together cornmeal, flour and baking powder in a medium bowl until well mixed, lightly beat egg whites in a small bowl, stir in buttermilk and oil until well combined pour the liquid ingredients all at once into the dry ingredients stir the mixture briskly with a fork until all the ingredients are just evenly moistened do not overstir, the batter will be lumpy turn into prepared pan, bake at 400 for 18 to 20 minutes or until wooden pick inserted comes out clean, turn out onto wire to cool slightly","pikadillo and cornbread wedges",7,134897,"www.cookbooks.com/recipe-details.aspx?id=527397","gathered","USES","2273968","Ingredient",2237457,"egg whites"
"135649","Recipe","prepare cornbread spray 8 x 1 12inch nonstick round cake pan with cooking spray, stir together cornmeal, flour and baking powder in a medium bowl until well mixed, lightly beat egg whites in a small bowl, stir in buttermilk and oil until well combined pour the liquid ingredients all at once into the dry ingredients stir the mixture briskly with a fork until all the ingredients are just evenly moistened do not overstir, the batter will be lumpy turn into prepared pan, bake at 400 for 18 to 20 minutes or until wooden pick inserted comes out clean, turn out onto wire to cool slightly","pikadillo and cornbread wedges",7,134897,"www.cookbooks.com/recipe-details.aspx?id=527397","gathered","USES","2259892","Ingredient",2237254,"buttermilk"
"135649","Recipe","prepare cornbread spray 8 x 1 12inch nonstick round cake pan with cooking spray, stir together cornmeal, flour and baking powder in a medium bowl until well mixed, lightly beat egg whites in a small bowl, stir in buttermilk and oil until well combined pour the liquid ingredients all at once into the dry ingredients stir the mixture briskly with a fork until all the ingredients are just evenly moistened do not overstir, the batter will be lumpy turn into prepared pan, bake at 400 for 18 to 20 minutes or until wooden pick inserted comes out clean, turn out onto wire to cool slightly","pikadillo and cornbread wedges",7,134897,"www.cookbooks.com/recipe-details.aspx?id=527397","gathered","USES","2353695","Ingredient",2260764,"nonstick vegetable cooking spray"
"135649","Recipe","prepare cornbread spray 8 x 1 12inch nonstick round cake pan with cooking spray, stir together cornmeal, flour and baking powder in a medium bowl until well mixed, lightly beat egg whites in a small bowl, stir in buttermilk and oil until well combined pour the liquid ingredients all at once into the dry ingredients stir the mixture briskly with a fork until all the ingredients are just evenly moistened do not overstir, the batter will be lumpy turn into prepared pan, bake at 400 for 18 to 20 minutes or until wooden pick inserted comes out clean, turn out onto wire to cool slightly","pikadillo and cornbread wedges",7,134897,"www.cookbooks.com/recipe-details.aspx?id=527397","gathered","USES","2278419","Ingredient",2237255,"flour"
"135649","Recipe","prepare cornbread spray 8 x 1 12inch nonstick round cake pan with cooking spray, stir together cornmeal, flour and baking powder in a medium bowl until well mixed, lightly beat egg whites in a small bowl, stir in buttermilk and oil until well combined pour the liquid ingredients all at once into the dry ingredients stir the mixture briskly with a fork until all the ingredients are just evenly moistened do not overstir, the batter will be lumpy turn into prepared pan, bake at 400 for 18 to 20 minutes or until wooden pick inserted comes out clean, turn out onto wire to cool slightly","pikadillo and cornbread wedges",7,134897,"www.cookbooks.com/recipe-details.aspx?id=527397","gathered","USES","2255897","Ingredient",2237389,"baking powder"
"130736","Recipe","heat oven to 350, cook ground beef in skillet over medium high heat, drain, stir in onion, green pepper, 16 ounce jar salsa, corn and spices, reduce heat to low, continue cooking 15 minutes set aside, make cornmeal mix according to can directions, spread in greased 9 x 13inch pan, sprinkle with 1 cup cheese, spread meat mixture evenly over cheese, bake 30 to 40 minutes or until crust is golden brown, sprinkle with remaining 1 cup cheese and olives, continue baking 8 to 10 minutes or until cheese is melted serve with sour cream and salsa, serves 8","cheesy mexican cornbread squares",12,135076,"www.cookbooks.com/recipe-details.aspx?id=410347","gathered","USES","2264220","Ingredient",2238709,"chunky salsa"
"130736","Recipe","heat oven to 350, cook ground beef in skillet over medium high heat, drain, stir in onion, green pepper, 16 ounce jar salsa, corn and spices, reduce heat to low, continue cooking 15 minutes set aside, make cornmeal mix according to can directions, spread in greased 9 x 13inch pan, sprinkle with 1 cup cheese, spread meat mixture evenly over cheese, bake 30 to 40 minutes or until crust is golden brown, sprinkle with remaining 1 cup cheese and olives, continue baking 8 to 10 minutes or until cheese is melted serve with sour cream and salsa, serves 8","cheesy mexican cornbread squares",12,135076,"www.cookbooks.com/recipe-details.aspx?id=410347","gathered","USES","2300596","Ingredient",2237287,"onion"
"130736","Recipe","heat oven to 350, cook ground beef in skillet over medium high heat, drain, stir in onion, green pepper, 16 ounce jar salsa, corn and spices, reduce heat to low, continue cooking 15 minutes set aside, make cornmeal mix according to can directions, spread in greased 9 x 13inch pan, sprinkle with 1 cup cheese, spread meat mixture evenly over cheese, bake 30 to 40 minutes or until crust is golden brown, sprinkle with remaining 1 cup cheese and olives, continue baking 8 to 10 minutes or until cheese is melted serve with sour cream and salsa, serves 8","cheesy mexican cornbread squares",12,135076,"www.cookbooks.com/recipe-details.aspx?id=410347","gathered","USES","2265668","Ingredient",2237583,"chili powder"
"130736","Recipe","heat oven to 350, cook ground beef in skillet over medium high heat, drain, stir in onion, green pepper, 16 ounce jar salsa, corn and spices, reduce heat to low, continue cooking 15 minutes set aside, make cornmeal mix according to can directions, spread in greased 9 x 13inch pan, sprinkle with 1 cup cheese, spread meat mixture evenly over cheese, bake 30 to 40 minutes or until crust is golden brown, sprinkle with remaining 1 cup cheese and olives, continue baking 8 to 10 minutes or until cheese is melted serve with sour cream and salsa, serves 8","cheesy mexican cornbread squares",12,135076,"www.cookbooks.com/recipe-details.aspx?id=410347","gathered","USES","2282711","Ingredient",2237237,"garlic powder"
"130736","Recipe","heat oven to 350, cook ground beef in skillet over medium high heat, drain, stir in onion, green pepper, 16 ounce jar salsa, corn and spices, reduce heat to low, continue cooking 15 minutes set aside, make cornmeal mix according to can directions, spread in greased 9 x 13inch pan, sprinkle with 1 cup cheese, spread meat mixture evenly over cheese, bake 30 to 40 minutes or until crust is golden brown, sprinkle with remaining 1 cup cheese and olives, continue baking 8 to 10 minutes or until cheese is melted serve with sour cream and salsa, serves 8","cheesy mexican cornbread squares",12,135076,"www.cookbooks.com/recipe-details.aspx?id=410347","gathered","USES","2235411","Ingredient",2237249,"Cheddar cheese"
"130736","Recipe","heat oven to 350, cook ground beef in skillet over medium high heat, drain, stir in onion, green pepper, 16 ounce jar salsa, corn and spices, reduce heat to low, continue cooking 15 minutes set aside, make cornmeal mix according to can directions, spread in greased 9 x 13inch pan, sprinkle with 1 cup cheese, spread meat mixture evenly over cheese, bake 30 to 40 minutes or until crust is golden brown, sprinkle with remaining 1 cup cheese and olives, continue baking 8 to 10 minutes or until cheese is melted serve with sour cream and salsa, serves 8","cheesy mexican cornbread squares",12,135076,"www.cookbooks.com/recipe-details.aspx?id=410347","gathered","USES","2310968","Ingredient",2239785,"ripe olives"
"130736","Recipe","heat oven to 350, cook ground beef in skillet over medium high heat, drain, stir in onion, green pepper, 16 ounce jar salsa, corn and spices, reduce heat to low, continue cooking 15 minutes set aside, make cornmeal mix according to can directions, spread in greased 9 x 13inch pan, sprinkle with 1 cup cheese, spread meat mixture evenly over cheese, bake 30 to 40 minutes or until crust is golden brown, sprinkle with remaining 1 cup cheese and olives, continue baking 8 to 10 minutes or until cheese is melted serve with sour cream and salsa, serves 8","cheesy mexican cornbread squares",12,135076,"www.cookbooks.com/recipe-details.aspx?id=410347","gathered","USES","2270624","Ingredient",2239016,"cornbread"
"130736","Recipe","heat oven to 350, cook ground beef in skillet over medium high heat, drain, stir in onion, green pepper, 16 ounce jar salsa, corn and spices, reduce heat to low, continue cooking 15 minutes set aside, make cornmeal mix according to can directions, spread in greased 9 x 13inch pan, sprinkle with 1 cup cheese, spread meat mixture evenly over cheese, bake 30 to 40 minutes or until crust is golden brown, sprinkle with remaining 1 cup cheese and olives, continue baking 8 to 10 minutes or until cheese is melted serve with sour cream and salsa, serves 8","cheesy mexican cornbread squares",12,135076,"www.cookbooks.com/recipe-details.aspx?id=410347","gathered","USES","2311674","Ingredient",2237234,"sour cream"
"130736","Recipe","heat oven to 350, cook ground beef in skillet over medium high heat, drain, stir in onion, green pepper, 16 ounce jar salsa, corn and spices, reduce heat to low, continue cooking 15 minutes set aside, make cornmeal mix according to can directions, spread in greased 9 x 13inch pan, sprinkle with 1 cup cheese, spread meat mixture evenly over cheese, bake 30 to 40 minutes or until crust is golden brown, sprinkle with remaining 1 cup cheese and olives, continue baking 8 to 10 minutes or until cheese is melted serve with sour cream and salsa, serves 8","cheesy mexican cornbread squares",12,135076,"www.cookbooks.com/recipe-details.aspx?id=410347","gathered","USES","2312148","Ingredient",2237344,"salsa"
"130736","Recipe","heat oven to 350, cook ground beef in skillet over medium high heat, drain, stir in onion, green pepper, 16 ounce jar salsa, corn and spices, reduce heat to low, continue cooking 15 minutes set aside, make cornmeal mix according to can directions, spread in greased 9 x 13inch pan, sprinkle with 1 cup cheese, spread meat mixture evenly over cheese, bake 30 to 40 minutes or until crust is golden brown, sprinkle with remaining 1 cup cheese and olives, continue baking 8 to 10 minutes or until cheese is melted serve with sour cream and salsa, serves 8","cheesy mexican cornbread squares",12,135076,"www.cookbooks.com/recipe-details.aspx?id=410347","gathered","USES","2327526","Ingredient",2237259,"whole kernel corn"
"130736","Recipe","heat oven to 350, cook ground beef in skillet over medium high heat, drain, stir in onion, green pepper, 16 ounce jar salsa, corn and spices, reduce heat to low, continue cooking 15 minutes set aside, make cornmeal mix according to can directions, spread in greased 9 x 13inch pan, sprinkle with 1 cup cheese, spread meat mixture evenly over cheese, bake 30 to 40 minutes or until crust is golden brown, sprinkle with remaining 1 cup cheese and olives, continue baking 8 to 10 minutes or until cheese is melted serve with sour cream and salsa, serves 8","cheesy mexican cornbread squares",12,135076,"www.cookbooks.com/recipe-details.aspx?id=410347","gathered","USES","2351672","Ingredient",2238885,"lean ground beef"
"130736","Recipe","heat oven to 350, cook ground beef in skillet over medium high heat, drain, stir in onion, green pepper, 16 ounce jar salsa, corn and spices, reduce heat to low, continue cooking 15 minutes set aside, make cornmeal mix according to can directions, spread in greased 9 x 13inch pan, sprinkle with 1 cup cheese, spread meat mixture evenly over cheese, bake 30 to 40 minutes or until crust is golden brown, sprinkle with remaining 1 cup cheese and olives, continue baking 8 to 10 minutes or until cheese is melted serve with sour cream and salsa, serves 8","cheesy mexican cornbread squares",12,135076,"www.cookbooks.com/recipe-details.aspx?id=410347","gathered","USES","2286828","Ingredient",2237288,"green pepper"
"141989","Recipe","heat oven to 350, grease wellseasoned 10inch cast iron skillet or 9 x 11inch baking pan set aside, in a large bowl mix cornmeal, baking soda and salt, in a medium sized bowl, lightly beat eggs stir in corn, buttermilk and shortening until well mixed, pour liquid mixture into dry ingredients stir well, pour half the batter into prepared skillet sprinkle with remaining cheese and half the peppers, add remaining batter evenly sprinkle with remaining cheese and peppers, bake 30 to 40 minutes or until golden brown and surface springs back when lightly touched, cut into 16 wedges or squares","cheese jalapeno cornbread",9,140501,"www.cookbooks.com/recipe-details.aspx?id=604726","gathered","USES","2342621","Ingredient",2238327,"cornmeal"
"141989","Recipe","heat oven to 350, grease wellseasoned 10inch cast iron skillet or 9 x 11inch baking pan set aside, in a large bowl mix cornmeal, baking soda and salt, in a medium sized bowl, lightly beat eggs stir in corn, buttermilk and shortening until well mixed, pour liquid mixture into dry ingredients stir well, pour half the batter into prepared skillet sprinkle with remaining cheese and half the peppers, add remaining batter evenly sprinkle with remaining cheese and peppers, bake 30 to 40 minutes or until golden brown and surface springs back when lightly touched, cut into 16 wedges or squares","cheese jalapeno cornbread",9,140501,"www.cookbooks.com/recipe-details.aspx?id=604726","gathered","USES","2306423","Ingredient",2237319,"peppers"
"141989","Recipe","heat oven to 350, grease wellseasoned 10inch cast iron skillet or 9 x 11inch baking pan set aside, in a large bowl mix cornmeal, baking soda and salt, in a medium sized bowl, lightly beat eggs stir in corn, buttermilk and shortening until well mixed, pour liquid mixture into dry ingredients stir well, pour half the batter into prepared skillet sprinkle with remaining cheese and half the peppers, add remaining batter evenly sprinkle with remaining cheese and peppers, bake 30 to 40 minutes or until golden brown and surface springs back when lightly touched, cut into 16 wedges or squares","cheese jalapeno cornbread",9,140501,"www.cookbooks.com/recipe-details.aspx?id=604726","gathered","USES","2259892","Ingredient",2237254,"buttermilk"
"141989","Recipe","heat oven to 350, grease wellseasoned 10inch cast iron skillet or 9 x 11inch baking pan set aside, in a large bowl mix cornmeal, baking soda and salt, in a medium sized bowl, lightly beat eggs stir in corn, buttermilk and shortening until well mixed, pour liquid mixture into dry ingredients stir well, pour half the batter into prepared skillet sprinkle with remaining cheese and half the peppers, add remaining batter evenly sprinkle with remaining cheese and peppers, bake 30 to 40 minutes or until golden brown and surface springs back when lightly touched, cut into 16 wedges or squares","cheese jalapeno cornbread",9,140501,"www.cookbooks.com/recipe-details.aspx?id=604726","gathered","USES","2325003","Ingredient",2237724,"vegetable shortening"
"141989","Recipe","heat oven to 350, grease wellseasoned 10inch cast iron skillet or 9 x 11inch baking pan set aside, in a large bowl mix cornmeal, baking soda and salt, in a medium sized bowl, lightly beat eggs stir in corn, buttermilk and shortening until well mixed, pour liquid mixture into dry ingredients stir well, pour half the batter into prepared skillet sprinkle with remaining cheese and half the peppers, add remaining batter evenly sprinkle with remaining cheese and peppers, bake 30 to 40 minutes or until golden brown and surface springs back when lightly touched, cut into 16 wedges or squares","cheese jalapeno cornbread",9,140501,"www.cookbooks.com/recipe-details.aspx?id=604726","gathered","USES","2235411","Ingredient",2237249,"Cheddar cheese"
"141989","Recipe","heat oven to 350, grease wellseasoned 10inch cast iron skillet or 9 x 11inch baking pan set aside, in a large bowl mix cornmeal, baking soda and salt, in a medium sized bowl, lightly beat eggs stir in corn, buttermilk and shortening until well mixed, pour liquid mixture into dry ingredients stir well, pour half the batter into prepared skillet sprinkle with remaining cheese and half the peppers, add remaining batter evenly sprinkle with remaining cheese and peppers, bake 30 to 40 minutes or until golden brown and surface springs back when lightly touched, cut into 16 wedges or squares","cheese jalapeno cornbread",9,140501,"www.cookbooks.com/recipe-details.aspx?id=604726","gathered","USES","2274027","Ingredient",2237311,"eggs"
"141989","Recipe","heat oven to 350, grease wellseasoned 10inch cast iron skillet or 9 x 11inch baking pan set aside, in a large bowl mix cornmeal, baking soda and salt, in a medium sized bowl, lightly beat eggs stir in corn, buttermilk and shortening until well mixed, pour liquid mixture into dry ingredients stir well, pour half the batter into prepared skillet sprinkle with remaining cheese and half the peppers, add remaining batter evenly sprinkle with remaining cheese and peppers, bake 30 to 40 minutes or until golden brown and surface springs back when lightly touched, cut into 16 wedges or squares","cheese jalapeno cornbread",9,140501,"www.cookbooks.com/recipe-details.aspx?id=604726","gathered","USES","2272916","Ingredient",2237425,"creamstyle"
"141989","Recipe","heat oven to 350, grease wellseasoned 10inch cast iron skillet or 9 x 11inch baking pan set aside, in a large bowl mix cornmeal, baking soda and salt, in a medium sized bowl, lightly beat eggs stir in corn, buttermilk and shortening until well mixed, pour liquid mixture into dry ingredients stir well, pour half the batter into prepared skillet sprinkle with remaining cheese and half the peppers, add remaining batter evenly sprinkle with remaining cheese and peppers, bake 30 to 40 minutes or until golden brown and surface springs back when lightly touched, cut into 16 wedges or squares","cheese jalapeno cornbread",9,140501,"www.cookbooks.com/recipe-details.aspx?id=604726","gathered","USES","2312206","Ingredient",2237238,"salt"
"141989","Recipe","heat oven to 350, grease wellseasoned 10inch cast iron skillet or 9 x 11inch baking pan set aside, in a large bowl mix cornmeal, baking soda and salt, in a medium sized bowl, lightly beat eggs stir in corn, buttermilk and shortening until well mixed, pour liquid mixture into dry ingredients stir well, pour half the batter into prepared skillet sprinkle with remaining cheese and half the peppers, add remaining batter evenly sprinkle with remaining cheese and peppers, bake 30 to 40 minutes or until golden brown and surface springs back when lightly touched, cut into 16 wedges or squares","cheese jalapeno cornbread",9,140501,"www.cookbooks.com/recipe-details.aspx?id=604726","gathered","USES","2255954","Ingredient",2237447,"baking soda"
"145163","Recipe","make cornbread per package directions, thats where the egg and milk come in, you can also use your own cornbread recipe if you want to work that hard, add 1 seeded jalapeno pepper to your own cornbread, add corn mix thoroughly, put half the batter in a large greased skillet or lasagne pan and spread it on the bottom spread the crumbled cooked meat over the cornbread mixture, spread both the onions and peppers into the pan, if you have any leftover peas, carrots or green beans, add them also, i dont recommend adding leftover corn, thats a bit much, spread the shredded cheese over the concoction in the pan, pour the rest of the cornbread batter on the top, bake at 350 for 55 minutes enjoy","beefed up cornbread",7,143577,"www.cookbooks.com/recipe-details.aspx?id=536972","gathered","USES","2298297","Ingredient",2237226,"milk"
"145163","Recipe","make cornbread per package directions, thats where the egg and milk come in, you can also use your own cornbread recipe if you want to work that hard, add 1 seeded jalapeno pepper to your own cornbread, add corn mix thoroughly, put half the batter in a large greased skillet or lasagne pan and spread it on the bottom spread the crumbled cooked meat over the cornbread mixture, spread both the onions and peppers into the pan, if you have any leftover peas, carrots or green beans, add them also, i dont recommend adding leftover corn, thats a bit much, spread the shredded cheese over the concoction in the pan, pour the rest of the cornbread batter on the top, bake at 350 for 55 minutes enjoy","beefed up cornbread",7,143577,"www.cookbooks.com/recipe-details.aspx?id=536972","gathered","USES","2273841","Ingredient",2237253,"egg"
"145163","Recipe","make cornbread per package directions, thats where the egg and milk come in, you can also use your own cornbread recipe if you want to work that hard, add 1 seeded jalapeno pepper to your own cornbread, add corn mix thoroughly, put half the batter in a large greased skillet or lasagne pan and spread it on the bottom spread the crumbled cooked meat over the cornbread mixture, spread both the onions and peppers into the pan, if you have any leftover peas, carrots or green beans, add them also, i dont recommend adding leftover corn, thats a bit much, spread the shredded cheese over the concoction in the pan, pour the rest of the cornbread batter on the top, bake at 350 for 55 minutes enjoy","beefed up cornbread",7,143577,"www.cookbooks.com/recipe-details.aspx?id=536972","gathered","USES","2270444","Ingredient",2237381,"corn"
"145163","Recipe","make cornbread per package directions, thats where the egg and milk come in, you can also use your own cornbread recipe if you want to work that hard, add 1 seeded jalapeno pepper to your own cornbread, add corn mix thoroughly, put half the batter in a large greased skillet or lasagne pan and spread it on the bottom spread the crumbled cooked meat over the cornbread mixture, spread both the onions and peppers into the pan, if you have any leftover peas, carrots or green beans, add them also, i dont recommend adding leftover corn, thats a bit much, spread the shredded cheese over the concoction in the pan, pour the rest of the cornbread batter on the top, bake at 350 for 55 minutes enjoy","beefed up cornbread",7,143577,"www.cookbooks.com/recipe-details.aspx?id=536972","gathered","USES","2285315","Ingredient",2237283,"ground beef"
"145163","Recipe","make cornbread per package directions, thats where the egg and milk come in, you can also use your own cornbread recipe if you want to work that hard, add 1 seeded jalapeno pepper to your own cornbread, add corn mix thoroughly, put half the batter in a large greased skillet or lasagne pan and spread it on the bottom spread the crumbled cooked meat over the cornbread mixture, spread both the onions and peppers into the pan, if you have any leftover peas, carrots or green beans, add them also, i dont recommend adding leftover corn, thats a bit much, spread the shredded cheese over the concoction in the pan, pour the rest of the cornbread batter on the top, bake at 350 for 55 minutes enjoy","beefed up cornbread",7,143577,"www.cookbooks.com/recipe-details.aspx?id=536972","gathered","USES","2235411","Ingredient",2237249,"Cheddar cheese"
"145163","Recipe","make cornbread per package directions, thats where the egg and milk come in, you can also use your own cornbread recipe if you want to work that hard, add 1 seeded jalapeno pepper to your own cornbread, add corn mix thoroughly, put half the batter in a large greased skillet or lasagne pan and spread it on the bottom spread the crumbled cooked meat over the cornbread mixture, spread both the onions and peppers into the pan, if you have any leftover peas, carrots or green beans, add them also, i dont recommend adding leftover corn, thats a bit much, spread the shredded cheese over the concoction in the pan, pour the rest of the cornbread batter on the top, bake at 350 for 55 minutes enjoy","beefed up cornbread",7,143577,"www.cookbooks.com/recipe-details.aspx?id=536972","gathered","USES","2287920","Ingredient",2240920,"handful"
"145163","Recipe","make cornbread per package directions, thats where the egg and milk come in, you can also use your own cornbread recipe if you want to work that hard, add 1 seeded jalapeno pepper to your own cornbread, add corn mix thoroughly, put half the batter in a large greased skillet or lasagne pan and spread it on the bottom spread the crumbled cooked meat over the cornbread mixture, spread both the onions and peppers into the pan, if you have any leftover peas, carrots or green beans, add them also, i dont recommend adding leftover corn, thats a bit much, spread the shredded cheese over the concoction in the pan, pour the rest of the cornbread batter on the top, bake at 350 for 55 minutes enjoy","beefed up cornbread",7,143577,"www.cookbooks.com/recipe-details.aspx?id=536972","gathered","USES","2365238","Ingredient",2238576,"mix"
"139085","Recipe","preheat the oven to 475, stir together the cornmeal, baking powder, salt and baking soda, cut in the shortening until the mixture is like meal, add the buttermilk and knead very lightly, only until mixed, pour out onto a floured board and roll out to about 13inch thickness, use a biscuit cutter to cut biscuits gently reroll the scraps and cut more biscuits from them, place the biscuits on lightly greased cookie sheet and bake for 12 minutes until brown and slightly crunchy on the outside, yield 12 to 15 biscuits","cornbread biscuits",6,144327,"www.cookbooks.com/recipe-details.aspx?id=42325","gathered","USES","2312206","Ingredient",2237238,"salt"
"139085","Recipe","preheat the oven to 475, stir together the cornmeal, baking powder, salt and baking soda, cut in the shortening until the mixture is like meal, add the buttermilk and knead very lightly, only until mixed, pour out onto a floured board and roll out to about 13inch thickness, use a biscuit cutter to cut biscuits gently reroll the scraps and cut more biscuits from them, place the biscuits on lightly greased cookie sheet and bake for 12 minutes until brown and slightly crunchy on the outside, yield 12 to 15 biscuits","cornbread biscuits",6,144327,"www.cookbooks.com/recipe-details.aspx?id=42325","gathered","USES","2255954","Ingredient",2237447,"baking soda"
"139085","Recipe","preheat the oven to 475, stir together the cornmeal, baking powder, salt and baking soda, cut in the shortening until the mixture is like meal, add the buttermilk and knead very lightly, only until mixed, pour out onto a floured board and roll out to about 13inch thickness, use a biscuit cutter to cut biscuits gently reroll the scraps and cut more biscuits from them, place the biscuits on lightly greased cookie sheet and bake for 12 minutes until brown and slightly crunchy on the outside, yield 12 to 15 biscuits","cornbread biscuits",6,144327,"www.cookbooks.com/recipe-details.aspx?id=42325","gathered","USES","2342621","Ingredient",2238327,"cornmeal"
"139085","Recipe","preheat the oven to 475, stir together the cornmeal, baking powder, salt and baking soda, cut in the shortening until the mixture is like meal, add the buttermilk and knead very lightly, only until mixed, pour out onto a floured board and roll out to about 13inch thickness, use a biscuit cutter to cut biscuits gently reroll the scraps and cut more biscuits from them, place the biscuits on lightly greased cookie sheet and bake for 12 minutes until brown and slightly crunchy on the outside, yield 12 to 15 biscuits","cornbread biscuits",6,144327,"www.cookbooks.com/recipe-details.aspx?id=42325","gathered","USES","2325003","Ingredient",2237724,"vegetable shortening"
"139085","Recipe","preheat the oven to 475, stir together the cornmeal, baking powder, salt and baking soda, cut in the shortening until the mixture is like meal, add the buttermilk and knead very lightly, only until mixed, pour out onto a floured board and roll out to about 13inch thickness, use a biscuit cutter to cut biscuits gently reroll the scraps and cut more biscuits from them, place the biscuits on lightly greased cookie sheet and bake for 12 minutes until brown and slightly crunchy on the outside, yield 12 to 15 biscuits","cornbread biscuits",6,144327,"www.cookbooks.com/recipe-details.aspx?id=42325","gathered","USES","2259892","Ingredient",2237254,"buttermilk"
"139085","Recipe","preheat the oven to 475, stir together the cornmeal, baking powder, salt and baking soda, cut in the shortening until the mixture is like meal, add the buttermilk and knead very lightly, only until mixed, pour out onto a floured board and roll out to about 13inch thickness, use a biscuit cutter to cut biscuits gently reroll the scraps and cut more biscuits from them, place the biscuits on lightly greased cookie sheet and bake for 12 minutes until brown and slightly crunchy on the outside, yield 12 to 15 biscuits","cornbread biscuits",6,144327,"www.cookbooks.com/recipe-details.aspx?id=42325","gathered","USES","2255897","Ingredient",2237389,"baking powder"
